数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297
市场类型,日期,当日资金流入,当日余额,历史累计净买额,当日成交净买额,买入成交额,卖出成交额,领涨股_股票代码,领涨股_股票名称,领涨股_涨跌幅,上证指数_点数,上证指数_涨跌幅
沪股通,2015-10-15,448.0,12552.0,117622.35,351.41,2198.1,1846.69,sh600917,重庆燃气,0.10027100000000001,3338.07,0.023182035531688
沪股通,2015-10-14,-851.0,13851.0,117270.94,-911.8,882.7,1794.5,sh600846,同济科技,0.10019800000000001,3262.44,-0.00934948363764449
沪股通,2015-10-13,-313.0,13313.0,118182.74,-410.34,1846.09,2256.43,sh600012,皖通高速,0.100186,3293.23,0.0016942141218983
沪股通,2015-10-12,27.0,12973.0,118593.08,-198.65,2789.38,2988.03,sh601636,旗滨集团,0.100656,3287.66,0.0328322573551356
沪股通,2015-10-09,1869.0,11131.0,118791.73,1704.27,2308.36,604.09,sh603077,和邦股份,0.100775,3183.15,0.012658429196783
沪股通,2015-10-08,4141.0,8859.0,117087.46,3734.63,5359.84,1625.21,sh600216,浙江医药,0.10057100000000001,3143.36,0.0296713159808437
沪股通,2015-09-30,480.0,12520.0,113352.83,326.62,1062.81,736.19,sh601633,长城汽车,0.10016800000000001,3052.78,0.00481873778035256
沪股通,2015-09-29,-1399.0,14399.0,113026.21,-1537.64,1124.54,2662.18,sh600876,洛阳玻璃,0.1,3038.14,-0.02019504895574
沪股通,2015-09-24,-894.0,13894.0,114563.85,-940.42,1380.34,2320.76,sh601016,节能风电,0.10032600000000001,3142.69,0.008601073850489
沪股通,2015-09-23,-1143.0,14143.0,115504.27,-1307.12,1338.45,2645.57,sh601016,节能风电,0.100358,3115.89,-0.0218889886427132
沪股通,2015-09-22,93.0,12907.0,116811.39,-132.32,1913.97,2046.29,sh600559,老白干酒,0.100039,3185.62,0.00921261888016624
沪股通,2015-09-21,657.0,12343.0,116943.71,549.43,1960.23,1410.8,sh601789,宁波建工,0.10023300000000002,3156.54,0.0189223737217229
沪股通,2015-09-18,2685.0,10315.0,116394.28,2383.67,3953.26,1569.59,sh600846,同济科技,0.100381,3097.92,0.00384308795033153
沪股通,2015-09-17,405.0,12595.0,114010.61,345.49,1702.59,1357.1,sh603019,中科曙光,0.08419800000000001,3086.06,-0.0210008057710976
沪股通,2015-09-16,1904.0,11096.0,113665.12,1725.41,2797.34,1071.93,sh600020,中原高速,0.10101000000000002,3152.26,0.0489456503292659
沪股通,2015-09-15,1117.0,11883.0,111939.71,1039.02,2235.6,1196.58,sh600459,贵研铂业,0.058166,3005.17,-0.0351964813150122
沪股通,2015-09-14,-654.0,13654.0,110900.69,-720.4,1244.68,1965.08,sh600031,三一重工,0.100304,3114.8,-0.0266949563000159
沪股通,2015-09-11,66.0,12934.0,111621.09,-69.4499999999998,1256.63,1326.08,sh600820,隧道股份,0.10017899999999999,3200.23,0.000731732486108073
沪股通,2015-09-10,3171.0,9829.0,111690.54,2908.3,4003.7,1095.4,sh600850,华东电脑,0.066428,3197.89,-0.0139373252052827
沪股通,2015-09-09,-2767.0,15767.0,108782.24,-2985.87,2911.52,5897.39,sh601107,四川成渝,0.101099,3243.09,0.022911574066773
沪股通,2015-09-08,4515.0,8485.0,111768.11,4378.86,5865.36,1486.5,sh600655,豫园商城,0.100344,3170.45,0.0292265340440588
沪股通,2015-09-07,-86.0,13086.0,107389.25,-176.82,2162.95,2339.77,sh603600,永艺股份,0.10003000000000001,3080.42,-0.0252359841400937
沪股通,2015-09-02,-2997.0,15997.0,107566.07,-3043.61,2461.06,5504.67,sh603288,海天味业,0.1,3160.17,-0.00203687212232596
沪股通,2015-09-01,-1191.0,14191.0,110609.68,-1289.1,2290.46,3579.56,sh603368,柳州医药,0.099948,3166.62,-0.0122801381164632
沪股通,2015-08-31,-545.0,13545.0,111898.78,-649.47,2146.07,2795.54,sh600372,中航电子,0.10020799999999999,3205.99,-0.0081550574659304
沪股通,2015-08-28,-2410.0,15410.0,112548.25,-2549.2,2868.33,5417.53,sh600409,三友化工,0.100575,3232.35,0.0482424706267694
沪股通,2015-08-27,4899.0,8101.0,115097.45,4712.77,6720.4,2007.63,sh601998,中信银行,0.100885,3083.59,0.0533940948795644
沪股通,2015-08-26,7500.0,5500.0,110384.68,7397.09,10241.47,2844.38,sh601636,旗滨集团,0.09957200000000001,2927.29,-0.0127083916532039
沪股通,2015-08-25,8071.0,4929.0,102987.59,7981.44,10155.67,2174.23,sh600018,上港集团,0.08217100000000001,2964.97,-0.0763074354109617
沪股通,2015-08-24,8262.0,4738.0,95006.1500000001,8148.82,10348.31,2199.49,sh601636,旗滨集团,0.1,3209.91,-0.0849065210078284
沪股通,2015-08-21,-774.0,13774.0,86857.33,-922.85,2053.97,2976.82,sh600216,浙江医药,0.033275,3507.74,-0.0427231469124988
沪股通,2015-08-20,-661.0,13661.0,87780.1800000001,-838.61,1343.16,2181.77,sh600020,中原高速,0.10016400000000002,3664.29,-0.0342161929938774
沪股通,2015-08-19,202.0,12798.0,88618.7900000001,16.5300000000002,2448.5,2431.97,sh600183,生益科技,0.100467,3794.11,0.0122593485870401
沪股通,2015-08-18,-442.0,13442.0,88602.2600000001,-482.58,1890.54,2373.12,sh601216,内蒙君正,0.10007500000000001,3748.16,-0.0614747838454355
沪股通,2015-08-17,-436.0,13436.0,89084.8400000001,-584.36,1335.25,1919.61,sh600502,安徽水利,0.10018700000000001,3993.67,0.00714694615580548
沪股通,2015-08-14,67.0,12933.0,89669.2000000001,-22.22,2042.41,2064.63,sh600329,中新药业,0.10021000000000001,3965.33,0.00272343825861789
沪股通,2015-08-13,300.0,12700.0,89691.4200000001,166.98,1958.62,1791.64,sh600657,信达地产,0.10041800000000001,3954.56,0.0175590275633504
沪股通,2015-08-12,-71.0,13071.0,89524.4400000001,-200.65,2306.58,2507.23,sh600547,山东黄金,0.100094,3886.32,-0.0105883281439747
沪股通,2015-08-11,781.0,12219.0,89725.0900000001,657.27,2640.84,1983.57,sh600489,中金黄金,0.100096,3927.91,-0.000129823185911949
沪股通,2015-08-10,342.0,12658.0,89067.8200000001,176.68,2238.19,2061.51,sh601600,中国铝业,0.100763,3928.42,0.0491986293503837
沪股通,2015-08-07,874.0,12126.0,88891.1400000001,775.87,2026.31,1250.44,sh600026,中海发展,0.100298,3744.21,0.0225779316899447
沪股通,2015-08-06,348.0,12652.0,88115.2700000001,208.93,1306.65,1097.72,sh600846,同济科技,0.10043200000000001,3661.54,-0.0089401472972498
沪股通,2015-08-05,74.0,12926.0,87906.3400000001,5.91000000000008,1706.71,1700.8,sh600491,龙元建设,0.1002,3694.57,-0.0164965633268912
沪股通,2015-08-04,-274.0,13274.0,87900.4300000001,-367.68,1842.83,2210.51,sh600210,紫江企业,0.100952,3756.54,0.0368847142214408
沪股通,2015-08-03,-2137.0,15137.0,88268.1100000001,-2199.15,1450.29,3649.44,sh600917,重庆燃气,0.100264,3622.91,-0.0111416507220784
沪股通,2015-07-31,527.0,12473.0,90467.2600000001,427.27,2139.27,1712.0,sh600125,铁龙物流,0.10036199999999999,3663.73,-0.0113444709196739
沪股通,2015-07-30,-61.0,13061.0,90039.99,-205.87,1903.05,2108.92,sh600372,中航电子,0.098758,3705.77,-0.0220100971980671
沪股通,2015-07-29,-487.0,13487.0,90245.86,-644.86,2620.82,3265.68,sh601919,中国远洋,0.100541,3789.17,0.0344444444444445
沪股通,2015-07-28,2665.0,10335.0,90890.72,2458.27,6698.16,4239.89,sh600876,洛阳玻璃,0.10022500000000001,3663.0,-0.0167921064215849
沪股通,2015-07-27,-148.0,13148.0,88432.45,-153.71,2576.21,2729.92,sh600597,光明乳业,0.00905,3725.56,-0.0848336121407744
沪股通,2015-07-24,9.0,12991.0,88586.16,-66.1500000000001,2581.62,2647.77,sh600567,山鹰纸业,0.101053,4070.91,-0.0128542745737066
沪股通,2015-07-23,494.0,12506.0,88652.31,333.6,2648.83,2315.23,sh601588,北辰实业,0.100619,4123.92,0.0243117306335755
沪股通,2015-07-22,-434.0,13434.0,88318.71,-623.39,2221.53,2844.92,sh601038,一拖股份,0.100337,4026.04,0.00208080285139686
沪股通,2015-07-21,-433.0,13433.0,88942.1,-671.02,1915.63,2586.65,sh600350,山东高速,0.10051500000000001,4017.68,0.00640513412706556
沪股通,2015-07-20,-274.0,13274.0,89613.12,-378.24,2520.49,2898.73,sh600820,隧道股份,0.10044900000000001,3992.11,0.00878365572921279
沪股通,2015-07-17,298.0,12702.0,89991.36,194.85,2541.4,2346.55,sh600711,盛屯矿业,0.10061400000000001,3957.35,0.0350938224200796
沪股通,2015-07-16,-459.0,13459.0,89796.51,-529.9,2058.1,2588.0,sh601989,中国重工,0.10037499999999999,3823.18,0.00459311033449826
沪股通,2015-07-15,-275.0,13275.0,90326.41,-333.62,2825.4,3159.02,sh600667,太极实业,0.1008,3805.7,-0.0302689011820644
沪股通,2015-07-14,-1047.0,14047.0,90660.03,-1572.2,3433.77,5005.97,sh600577,精达股份,0.10076,3924.49,-0.0115605771725196
沪股通,2015-07-13,-1588.0,14588.0,92232.23,-2301.86,3118.13,5419.99,sh600808,马钢股份,0.100858,3970.39,0.023876940533292
沪股通,2015-07-10,-2366.0,15366.0,94534.09,-2850.82,2763.35,5614.17,sh600863,内蒙华电,0.101031,3877.8,0.0454179056595127
沪股通,2015-07-09,-3475.0,16475.0,97384.91,-3757.11,3542.0,7299.11,sh600808,马钢股份,0.101299,3709.33,0.0576358851388148
沪股通,2015-07-08,-6587.0,19587.0,101142.02,-6626.13,3824.64,10450.77,sh600329,中新药业,0.069658,3507.19,-0.0590080276460108
沪股通,2015-07-07,-10256.0,23256.0,107768.15,-10357.83,5294.12,15651.95,sh600016,民生银行,0.10051299999999999,3727.12,-0.012921388486484
沪股通,2015-07-06,-13385.0,26385.0,118125.98,-13523.22,4932.41,18455.63,sh600383,金地集团,0.10041800000000001,3775.91,0.0241366777689778
沪股通,2015-07-03,7146.0,5854.0,131649.2,6979.86,12036.35,5056.49,sh600548,深高速,0.100559,3686.92,-0.05772125629669
沪股通,2015-07-02,2809.0,10191.0,124669.34,2708.0,8199.65,5491.65,sh600667,太极实业,0.100313,3912.77,-0.0347657695438735
沪股通,2015-06-29,-1333.0,14333.0,121961.34,-1513.4,6895.57,8408.97,sh601111,中国国航,0.10028600000000001,4053.03,-0.0333518568426876
沪股通,2015-06-26,3244.0,9756.0,123474.74,3120.24,6864.14,3743.9,sh601016,节能风电,0.097141,4192.87,-0.0739678164575134
沪股通,2015-06-25,-3556.0,16556.0,120354.5,-3632.12,4305.19,7937.31,sh600027,华电国际,0.070881,4527.78,-0.0346193618540985
沪股通,2015-06-24,-3039.0,16039.0,123986.62,-3165.57,5210.37,8375.94,sh601333,广深铁路,0.10037599999999999,4690.15,0.0248356273038944
沪股通,2015-06-23,7066.0,5934.0,127152.19,6836.36,13088.16,6251.8,sh600115,东方航空,0.10043300000000001,4576.49,0.0219120392286462
沪股通,2015-06-19,7804.0,5196.0,120315.83,7731.66,11315.6,3583.94,sh600893,航空动力,0.029608,4478.36,-0.0641540030426133
沪股通,2015-06-18,657.0,12343.0,112584.17,544.43,3504.99,2960.56,sh600029,南方航空,0.07962,4785.36,-0.0367438958111073
沪股通,2015-06-17,-861.0,13861.0,112039.74,-1069.85,3275.29,4345.14,sh600863,内蒙华电,0.10065400000000001,4967.9,0.0164646859392358
沪股通,2015-06-16,65.0,12935.0,113109.59,-44.7000000000007,4262.44,4307.14,sh600703,三安光电,0.100066,4887.43,-0.034675162305278
沪股通,2015-06-15,-1147.0,14147.0,113154.29,-1253.9,4454.0,5707.9,sh600507,方大特钢,0.100078,5062.99,-0.0200063874882655
沪股通,2015-06-12,1548.0,11452.0,114408.19,1308.72,5698.4,4389.68,sh600685,广船国际,0.100029,5166.35,0.0087394734838205
沪股通,2015-06-11,-866.0,13866.0,113099.47,-1045.55,4222.78,5268.33,sh600284,浦东建设,0.100133,5121.59,0.00304541288356538
沪股通,2015-06-10,1739.0,11261.0,114145.02,1401.19,5522.72,4121.53,sh600755,厦门国贸,0.100133,5106.04,-0.00146474157773589
沪股通,2015-06-09,-1262.0,14262.0,112743.83,-1528.8,4640.54,6169.34,sh600597,光明乳业,0.100205,5113.53,-0.00357568766222132
沪股通,2015-06-08,-540.0,13540.0,114272.63,-1290.0,5195.47,6485.47,sh600020,中原高速,0.10044600000000001,5131.88,0.0216559495132487
沪股通,2015-06-05,-609.0,13609.0,115562.63,-1389.74,4269.9,5659.64,sh600236,桂冠电力,0.100402,5023.1,0.015362535626933
沪股通,2015-06-04,-260.0,13260.0,116952.37,-1093.71,5619.44,6713.15,sh603993,洛阳钼业,0.100308,4947.1,0.0075601122611499
沪股通,2015-06-03,218.0,12782.0,118046.08,31.5500000000002,6239.68,6208.13,sh601158,重庆水务,0.10031599999999999,4909.98,-0.000112004203212318
沪股通,2015-06-02,481.0,12519.0,118014.53,229.36,5628.08,5398.72,sh600775,南京熊猫,0.10020200000000001,4910.53,0.016938166064025
沪股通,2015-06-01,1934.0,11066.0,117785.17,1717.35,6341.2,4623.85,sh601139,深圳燃气,0.10041499999999999,4828.74,0.0470538235026259
沪股通,2015-05-29,2295.0,10705.0,116067.82,2110.66,7835.11,5724.45,sh600406,国电南瑞,0.100204,4611.74,-0.00184621245078765
沪股通,2015-05-28,-3125.0,16125.0,113957.16,-3174.88,5771.1,8945.98,sh601899,紫金矿业,0.100694,4620.27,-0.0650463098805878
沪股通,2015-05-27,343.0,12657.0,117132.04,182.950000000001,6000.89,5817.94,sh600635,大众公用,0.100337,4941.71,0.00627379909996139
沪股通,2015-05-26,3588.0,9412.0,116949.09,3410.38,10694.28,7283.9,sh600118,中国卫星,0.10004400000000001,4910.9,0.0201711745398644
沪股通,2015-05-21,2012.0,10988.0,113538.71,1823.44,4852.72,3029.28,sh601866,中海集运,0.10051299999999999,4529.42,0.0186964862840706
沪股通,2015-05-20,2936.0,10064.0,111715.27,2771.94,5466.51,2694.57,sh600657,信达地产,0.10054600000000001,4446.29,0.00650586863759319
沪股通,2015-05-19,2215.0,10785.0,108943.33,2003.27,3838.86,1835.59,sh600363,联创光电,0.10015700000000001,4417.55,0.0312969097628337
沪股通,2015-05-18,1247.0,11753.0,106940.06,1102.03,3089.95,1987.92,sh600438,通威股份,0.10028700000000002,4283.49,-0.00584864541194651
沪股通,2015-05-15,597.0,12403.0,105838.03,501.23,3221.33,2720.1,sh600876,洛阳玻璃,0.100291,4308.69,-0.0159011125297206
沪股通,2015-05-14,-109.0,13109.0,105336.8,-186.02,2248.5,2434.52,sh600010,包钢股份,0.10081300000000001,4378.31,0.000582755909830562
沪股通,2015-05-13,-331.0,13331.0,105522.82,-402.42,3192.78,3595.2,sh600020,中原高速,0.10067999999999999,4375.76,-0.00578475968027048
沪股通,2015-05-12,-274.0,13274.0,105925.24,-406.79,3224.9,3631.69,sh601727,上海电气,0.100109,4401.22,0.0156083422943618
沪股通,2015-05-11,37.0,12963.0,106332.03,-76.2999999999997,3313.26,3389.56,sh600380,健康元,0.10024200000000001,4333.58,0.0303524555864115
沪股通,2015-05-08,1167.0,11833.0,106408.33,765.32,3433.56,2668.24,sh600491,龙元建设,0.100392,4205.92,0.0227882330912089
沪股通,2015-05-07,2647.0,10353.0,105643.01,2563.17,4875.05,2311.88,sh600682,南京新百,0.076967,4112.21,-0.0276785355392303
沪股通,2015-05-06,712.0,12288.0,103079.84,416.23,4429.34,4013.11,sh600446,金证股份,0.100029,4229.27,-0.0161536833142965
沪股通,2015-05-05,833.0,12167.0,102663.61,777.33,3939.05,3161.72,sh601808,中海油服,0.061806,4298.71,-0.0405650312691108
沪股通,2015-05-04,534.0,12466.0,101886.28,43.8600000000001,2961.31,2917.45,sh600863,内蒙华电,0.10084,4480.46,0.00873774385644983
沪股通,2015-04-30,-335.0,13335.0,101842.42,-443.58,3320.18,3763.76,sh600872,中炬高新,0.100253,4441.65,-0.00781169721799042
沪股通,2015-04-29,764.0,12236.0,102286.0,275.86,4223.41,3947.55,sh600872,中炬高新,0.10027799999999999,4476.62,9.15953451692066e-05
沪股通,2015-04-28,-168.0,13168.0,102010.14,-261.24,4147.51,4408.75,sh601866,中海集运,0.10047800000000001,4476.21,-0.0113067102531253
沪股通,2015-04-27,1255.0,11745.0,102271.38,1064.86,5225.7,4160.84,sh600688,上海石化,0.100637,4527.4,0.0304322790183195
沪股通,2015-04-24,736.0,12264.0,101206.52,29.5500000000002,3774.11,3744.56,sh601669,中国电建,0.10044,4393.69,-0.00471626522535924
沪股通,2015-04-23,-376.0,13376.0,101176.97,-739.13,3541.99,4281.12,sh600808,马钢股份,0.100529,4414.51,0.00364215901366161
沪股通,2015-04-22,835.0,12165.0,101916.1,701.129999999999,4938.19,4237.06,sh601618,中国中冶,0.100413,4398.49,0.0244246114001705
沪股通,2015-04-21,1722.0,11278.0,101214.97,1386.45,4170.54,2784.09,sh600010,包钢股份,0.100787,4293.62,0.0181499995257382
沪股通,2015-04-20,-1023.0,14023.0,99828.52,-1147.78,5115.6,6263.38,sh601866,中海集运,0.100637,4217.08,-0.0163786065822313
沪股通,2015-04-17,1803.0,11197.0,100976.3,1596.54,5894.29,4297.75,sh601588,北辰实业,0.100707,4287.3,0.0220462379792221
沪股通,2015-04-16,1945.0,11055.0,99379.7600000001,1574.45,4531.88,2957.43,sh600875,东方电气,0.100221,4194.82,0.0270949228237875
沪股通,2015-04-15,1148.0,11852.0,97805.3100000001,1029.33,4360.49,3331.16,sh601766,中国中车,0.100185,4084.16,-0.0124287883623985
沪股通,2015-04-14,616.0,12384.0,96775.9800000001,428.18,3789.21,3361.03,sh600020,中原高速,0.10061,4135.56,0.00336025581615406
沪股通,2015-04-13,1206.0,11794.0,96347.8000000001,931.25,4264.22,3332.97,sh600020,中原高速,0.100671,4121.71,0.0216641755343541
沪股通,2015-04-10,-614.0,13614.0,95416.5500000001,-884.93,3254.93,4139.86,sh600967,北方创业,0.10012800000000001,4034.31,0.0194009900114465
沪股通,2015-04-09,-4979.0,17979.0,96301.4800000001,-5081.9,3451.51,8533.41,sh600380,健康元,0.10016,3957.53,-0.00933210841066277
沪股通,2015-04-08,-3505.0,16505.0,101383.38,-4021.01,4578.31,8599.32,sh600380,健康元,0.100235,3994.81,0.00843897833583242
沪股通,2015-04-01,359.0,12641.0,105404.39,-14.3699999999999,3185.81,3200.18,sh600050,中国联通,0.100548,3810.29,0.0166466554603911
沪股通,2015-03-31,-1273.0,14273.0,105418.76,-1390.89,3359.43,4750.32,sh601012,隆基股份,0.10002100000000001,3747.9,-0.0102124085914165
沪股通,2015-03-30,-1085.0,14085.0,106809.65,-1250.18,3736.54,4986.72,sh600048,保利地产,0.10027900000000001,3786.57,0.0258649183170329
沪股通,2015-03-27,211.0,12789.0,108059.83,106.71,2952.98,2846.27,sh600406,国电南瑞,0.100167,3691.1,0.0024469798402537
沪股通,2015-03-26,-917.0,13917.0,107953.12,-1014.01,3583.97,4597.98,sh600583,海油工程,0.100186,3682.09,0.00583490178188507
沪股通,2015-03-25,94.0,12906.0,108967.13,-31.0899999999997,3953.9,3984.99,sh600380,健康元,0.1,3660.73,-0.00831118732408479
沪股通,2015-03-24,-1552.0,14552.0,108998.22,-1646.2,4409.8,6056.0,sh600020,中原高速,0.100746,3691.41,0.000997903859555834
沪股通,2015-03-23,2142.0,10858.0,110644.42,1866.04,5392.24,3526.2,sh600567,山鹰纸业,0.10140800000000001,3687.73,0.0194646865635332
沪股通,2015-03-20,1549.0,11451.0,108778.38,1141.11,4989.87,3848.76,sh601567,三星电气,0.100033,3617.32,0.00978429878261554
沪股通,2015-03-19,208.0,12792.0,107637.27,61.5999999999999,3880.36,3818.76,sh600020,中原高速,0.100858,3582.27,0.00138931596455422
沪股通,2015-03-18,1740.0,11260.0,107575.67,1590.56,4234.66,2644.1,sh601880,大连港,0.10087,3577.3,0.0212541216438044
沪股通,2015-03-17,2324.0,10676.0,105985.11,2111.35,4678.89,2567.54,sh601866,中海集运,0.100656,3502.85,0.0155248891079349
沪股通,2015-03-16,1520.0,11480.0,103873.76,1374.16,3117.06,1742.9,sh600029,南方航空,0.100619,3449.3,0.0226480991191583
沪股通,2015-03-13,1664.0,11336.0,102499.6,1584.0,3423.01,1839.01,sh600029,南方航空,0.100511,3372.91,0.00704322071345816
沪股通,2015-03-12,1719.0,11281.0,100915.6,1581.87,3853.51,2271.64,sh600436,片仔癀,0.1,3349.32,0.0177519827402838
沪股通,2015-03-11,960.0,12040.0,99333.73,875.82,2666.29,1790.47,sh600690,青岛海尔,0.09985,3290.9,0.00146984087374886
沪股通,2015-03-10,103.0,12897.0,98457.91,52.95,1694.05,1641.1,sh600565,迪马股份,0.1008,3286.07,-0.00494790168392165
沪股通,2015-03-09,665.0,12335.0,98404.96,588.71,2205.74,1617.03,sh601009,南京银行,0.10024100000000001,3302.41,0.018888124423437
沪股通,2015-03-06,465.0,12535.0,97816.25,389.7,1640.76,1251.06,sh601600,中国铝业,0.10018200000000001,3241.19,-0.00224412648377086
沪股通,2015-03-05,819.0,12181.0,97426.55,641.9,2509.2,1867.3,sh600711,盛屯矿业,0.09975300000000001,3248.48,-0.0094678200839755
沪股通,2015-03-04,622.0,12378.0,96784.65,305.37,2042.31,1736.94,sh600643,爱建股份,0.100174,3279.53,0.0050504895726391
沪股通,2015-03-03,641.0,12359.0,96479.28,93.8600000000001,2122.17,2028.31,sh600210,紫江企业,0.100352,3263.05,-0.0219495965566439
